id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_min,duration_bucket,hour,day_of_week,month,is_weekend,is_night,minutes_since_midnight,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,created_hour,created_day_of_week,report_delay_min,desc_word_count,desc_char_count,kw_fire,kw_spill,kw_overturned,kw_injury,kw_block,kw_heavy,kw_normal,kw_tow,kw_breakdown,desc_urgency_score,latitude_num,longitude_num,dist_from_center,has_end_coord,incident_span_km_clean,closure_flag,priority_weight,rush_hour_flag,rush_hour_x_closure,high_priority_x_closure,corridor_cause,police_junction,address_text,layer1_critical_flag,event_mode,authenticated_flag,pred_duration_bucket,impact_score,Severity,Mode,Manpower,Barricading,Diversion,Action_Window
FKID004801,unplanned,12.9864648,77.489907,0.0,0.0,"Magadi Main Road, Ganesh Farm, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",,procession,False,2023-11-23 05:21:12.288000+00:00,,closed,yes,2023-11-23 07:21:39.707025+00,,,ಸಂಕ್ರಾಂತಿ ಪ್ರಯುಕ್ತ  ಮೆರವಣಿಗೆ,,,Magadi Road,High,,,,2023-11-23 05:23:34.116734+00:00,,1,FKUSR00574,FKUSR00001,,,,Kamakshipalya,,FKKG000563,,,,FKUSR00574,2023-11-23 07:21:39.706516+00:00,,,Bengaluru West Corporation,West Zone 1,,120.45697526666666,2hr+,5,3,11,0,1,321,0.9659258262890682,0.25881904510252096,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,5,3,2.3638122333333333,3,28,0,0,0,0,0,0,0,0,0,0,12.9864648,77.489907,11.73747535085694,0,0.0,0,3,0,0,0,Magadi Road|procession,Kamakshipalya|MISSING,"Magadi Main Road, Ganesh Farm, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID004822,unplanned,13.0554898,77.6467757,0.0,0.0,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",,construction,False,2023-11-23 20:07:10.432000+00:00,,closed,no,2023-11-23 20:10:37.236671+00,,,ಸರ್ ನಮಸ್ತೆ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆ ವೈಟ್ ಟೋಪಿಂಗ್ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವರಿಂದ ಬಾಗಲೂರು ಕಡೆ ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್,,,Non-corridor,Low,,,,2023-11-23 20:09:57.184119+00:00,,1,FKUSR00694,FKUSR00694,,,,Hennuru,,FKKG000678,,,,FKUSR00694,2023-11-23 20:10:37.236123+00:00,,,Bengaluru East Corporation,East Zone 2,,3.4467353833333334,<30min,20,3,11,0,0,1207,-0.866025403784439,0.49999999999999933,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,20,3,2.779201983333333,17,133,0,0,0,0,0,0,0,0,0,0,13.0554898,77.6467757,10.965879950338314,0,0.0,0,1,1,0,0,Non-corridor|construction,Hennuru|MISSING,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID004823,planned,13.0556221,77.6471416,13.05733366,77.64838323,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)","Hennur Main Road, Muninanjappa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",construction,True,2023-11-23 20:10:38.669000+00:00,2023-11-24 06:05:46+00,closed,yes,2023-11-24 01:39:45.884649+00,,,White tapping work is in progress at Hennur bagalur main road sir,,,Non-corridor,Low,,,,2023-11-23 20:12:53.182457+00:00,,1,FKUSR00694,FKUSR00001,,,,Hennuru,,FKKG000678,,,,FKUSR00694,2023-11-24 01:39:45.883949+00:00,,,Bengaluru East Corporation,East Zone 2,,329.12024915,2hr+,20,3,11,0,0,1210,-0.866025403784439,0.49999999999999933,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,20,3,2.2418909499999997,12,65,0,0,0,0,0,0,0,0,0,0,13.0556221,77.6471416,10.99983286812701,1,0.23470877663490972,1,1,1,1,0,Non-corridor|construction,Hennuru|MISSING,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India) Hennur Main Road, Muninanjappa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID004902,unplanned,13.1032152,77.6253189,0.0,0.0,"Kogilu Main Road, Ponnappa Layout, Srinivasapur, Bengaluru, Karnataka. Pin-560064 (India)",,procession,False,2023-11-27 03:44:35.705000+00:00,,closed,yes,2023-11-27 06:31:24.525919+00,,,Kogilu main road to kogilu village vehicle mument slow [PERSON],,,Non-corridor,Low,,,,2023-11-27 03:45:37.676888+00:00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2023-11-27 06:31:24.524961+00:00,,,Bengaluru North Corporation,North Zone 2,,166.81366601666664,2hr+,3,0,11,0,1,224,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,3,0,1.0328648,10,63,0,0,0,0,0,0,0,0,0,0,13.1032152,77.6253189,15.001933015812387,0,0.0,0,1,0,0,0,Non-corridor|procession,Yelahanka|MISSING,"Kogilu Main Road, Ponnappa Layout, Srinivasapur, Bengaluru, Karnataka. Pin-560064 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID004913,planned,13.0317617,77.5873317,0.0,0.0,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2024-01-12 23:32:42.047000+00:00,2024-01-12 23:40:46+00,closed,yes,2024-01-12 23:38:23.024323+00,,,Median repair,,,Bellary Road 1,High,,,,2024-01-12 23:33:32.230079+00:00,,1,FKUSR00285,FKUSR00001,,,,Kodigehalli,,FKKG000277,,,,FKUSR00285,2024-01-12 23:38:23.023821+00:00,,,Bengaluru North Corporation,North Zone 2,,5.682947016666666,<30min,23,4,1,0,1,1412,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,23,4,0.83638465,2,13,0,0,0,0,0,0,0,1,0,1,13.0317617,77.5873317,6.726506887371985,0,0.0,0,3,0,0,0,Bellary Road 1|construction,Kodigehalli|MISSING,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID004968,unplanned,12.9053195,77.6096809,0.0,0.0,"29th Main Road, Tallam Sudha Residency, NS Palya, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,construction,False,2024-01-25 05:31:10.751000+00:00,,closed,yes,2024-01-25 10:05:10.989839+00,,,Footpath is under construction traffic is moving slow sir [PERSON] to [PERSON] on 29th main road,,,Non-corridor,Low,,,,2024-01-25 05:32:40.071809+00:00,,1,FKUSR01083,FKUSR00001,,,,Mico Layout,,FKKG001047,,,,FKUSR01083,2024-01-25 10:05:10.989364+00:00,,,,,,274.00397273333334,2hr+,5,3,1,0,1,331,0.9659258262890682,0.25881904510252096,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5,3,1.48868015,16,96,0,0,0,0,0,0,0,0,0,0,12.9053195,77.6096809,7.545174051734442,0,0.0,0,1,0,0,0,Non-corridor|construction,Mico Layout|MISSING,"29th Main Road, Tallam Sudha Residency, NS Palya, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005127,unplanned,13.0550629,77.6006986,0.0,0.0,"Dasarahalli Main Road, M Venkategowdara Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,procession,False,2023-12-18 05:07:07.889000+00:00,,closed,yes,2023-12-18 06:05:20.059917+00,,,Rs,,,Non-corridor,Low,,,,2023-12-18 05:08:21.258351+00:00,,1,FKUSR01152,FKUSR00001,,,,Hebbala,,,,,,FKUSR01152,2023-12-18 06:05:20.059371+00:00,,,Bengaluru North Corporation,North Zone 1,,58.20283951666667,30min-2hr,5,0,12,0,1,307,0.9659258262890682,0.25881904510252096,0.0,1.0,-2.4492935982947064e-16,1.0,5,0,1.2228225166666666,1,2,0,0,0,0,0,0,0,0,0,0,13.0550629,77.6006986,9.289081008394463,0,0.0,0,1,0,0,0,Non-corridor|procession,Hebbala|MISSING,"Dasarahalli Main Road, M Venkategowdara Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005189,unplanned,13.0421167,77.5948983,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-27 22:37:18.505000+00:00,,closed,yes,2023-12-27 23:28:25.850234+00,,,[LOCATION] work is going on near Bethel Church service road towards veeranapalya sir,,,ORR North 1,High,,,,2023-12-27 22:38:09.821846+00:00,,1,FKUSR00141,FKUSR00001,,,,Hebbala,,FKKG000135,,,,FKUSR00141,2023-12-27 23:28:25.849675+00:00,,,Bengaluru North Corporation,North Zone 1,,51.12241125,30min-2hr,22,2,12,0,1,1357,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,22,2,0.8552807666666666,13,84,0,0,0,0,0,0,0,1,0,1,13.0421167,77.5948983,7.8274237334572225,0,0.0,0,3,0,0,0,ORR North 1|construction,Hebbala|MISSING,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005266,unplanned,13.0662238,77.6406617,0.0,0.0,"Narayanapur Cross Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",,construction,False,2023-12-01 19:43:39.435000+00:00,,closed,yes,2023-12-02 02:38:11.61817+00,,,[LOCATION] work at nagenhalli junction sir traffic slow moment,,,Non-corridor,Low,,,,2023-12-01 19:46:03.382505+00:00,,1,FKUSR00694,FKUSR00001,,,,Hennuru,,FKKG000678,,,,FKUSR00694,2023-12-02 02:38:11.617554+00:00,,,Bengaluru East Corporation,East Zone 2,,414.5363759,2hr+,19,4,12,0,0,1183,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,19,4,2.3991250833333333,9,62,0,0,0,0,0,0,0,0,0,0,13.0662238,77.6406617,11.681579950432722,0,0.0,0,1,1,0,0,Non-corridor|construction,Hennuru|MISSING,"Narayanapur Cross Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005464,unplanned,13.0393919,77.641505,0.0,0.0,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2023-12-23 03:58:21.406000+00:00,,closed,yes,2023-12-23 04:06:12.26218+00,,,ಸರ್ ನಮಸ್ತೆ ಹೆಣ್ಣೂರ್ ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆ ವಡ್ಡರ ಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಟುವರ್ಡ್ಸ್ ಹೆಣ್ಣೂರ್ ಬಿ ಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರು ರಸ್ತೆ ಅಗೆದು ವರ್ಕ್ ಮಾಡುತ್ತಿರುತಾರೆ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,,,Airport New South Road,High,,,,2023-12-23 04:05:09.007097+00:00,,1,FKUSR01050,FKUSR00001,,,,Hennuru,,FKKG001017,,,,FKUSR01050,2023-12-23 04:05:19.535639+00:00,,,Bengaluru North Corporation,North Zone 1,,6.968827316666666,<30min,3,5,12,1,1,238,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4,5,6.7933516166666665,27,179,0,0,0,0,0,0,0,0,0,0,13.0393919,77.641505,9.150481256296834,0,0.0,0,3,0,0,0,Airport New South Road|construction,Hennuru|MISSING,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005498,unplanned,13.0371565,77.5352186,13.0369042,77.5352823,"Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India)","Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",construction,True,2023-12-24 23:29:15.699000+00:00,,closed,yes,2023-12-24 23:57:33.013654+00,,,[LOCATION] circle towards [LOCATION] jn. Sir,,,Non-corridor,Low,,,,2023-12-24 23:30:22.515311+00:00,,1,FKUSR00528,FKUSR00001,,,,Jalahalli,,FKKG000517,,,,FKUSR00528,2023-12-24 23:57:33.013173+00:00,,,Bengaluru North Corporation,North Zone 2,,28.28856955,<30min,23,6,12,1,1,1409,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,23,6,1.1136051833333334,6,44,0,0,0,0,0,0,0,1,0,1,13.0371565,77.5352186,9.818202779455838,1,0.028884106816682367,1,1,0,0,0,Non-corridor|construction,Jalahalli|MISSING,"Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India) Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005659,unplanned,13.0517848,77.6310318,0.0,0.0,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",,procession,False,2024-01-08 05:20:00.065000+00:00,,closed,yes,2024-01-08 07:04:31.267859+00,,,ಸರ್ ನಮಸ್ತೆ ಹೊಣಿಸಂದ್ರ ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಆರ್ ಎಸ್ ಎಸ್ ರವರಿಂದ ಹಿಂದೂ ಜಾಗೃತ ಶೋಭಾ ಯಾತ್ರೆ ನಡೆಯುತ್ತಿದ್ದು ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿರುತ್ತದೆ,,,Hennur Main Road,High,,,,2024-01-08 05:22:20.586435+00:00,,1,FKUSR01498,FKUSR00001,,,,Hennuru,,FKKG001434,,,,FKUSR01498,2024-01-08 07:04:31.267355+00:00,,,Bengaluru North Corporation,North Zone 1,,104.52003925000001,30min-2hr,5,0,1,0,1,320,0.9659258262890682,0.25881904510252096,0.0,1.0,0.49999999999999994,0.8660254037844387,5,0,2.3420239166666668,17,130,0,0,0,0,0,0,0,0,0,0,13.0517848,77.6310318,9.77611867411057,0,0.0,0,3,0,0,0,Hennur Main Road|procession,Hennuru|MISSING,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID005737,unplanned,13.0485257,77.6454283,0.0,0.0,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",,construction,False,2024-01-17 19:29:37.283000+00:00,,closed,yes,2024-01-18 00:25:12.645386+00,,,"ಸರ್, ನಮಸ್ತೆ ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ವೈಟ್ ಟಾಪಿಂಗ್ ಕಾಮಗಾರಿಯು ಪ್ರಗತಿಯಲ್ಲಿ ಇರುವುದರಿಂದ ಗೆದ್ದಲಹಳ್ಳಿ ರೈಲ್ವೆ ಬ್ರಿಡ್ಜ್ ಇಂದ [PERSON] ಕಡೆಗೆ ವಾಹನಗಳ ಸಂಚಾರವು ನಿದಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್",,,Non-corridor,Low,,,,2024-01-17 19:31:33.415973+00:00,,1,FKUSR00694,FKUSR00001,,,,Hennuru,,FKKG000678,,,,FKUSR00694,2024-01-18 00:25:12.644854+00:00,,,Bengaluru East Corporation,East Zone 2,,295.5893642333333,2hr+,19,2,1,0,0,1169,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,19,2,1.9355495500000002,24,197,0,0,0,0,0,0,0,0,0,0,13.0485257,77.6454283,10.234344107191795,0,0.0,0,1,1,0,0,Non-corridor|construction,Hennuru|MISSING,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006129,unplanned,13.0403988,77.62432276,0.0,0.0,"Thanisandra Main Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2023-11-21 20:38:34.192000+00:00,,closed,no,2023-11-21 22:43:07.816197+00,,,Nagavara junction towards keb traffic slow moment,,,Hennur Main Road,High,,,,2023-11-21 20:39:17.478365+00:00,,1,FKUSR00944,FKUSR00001,,,,Hennuru,,FKKG000921,,,,FKUSR00944,2023-11-21 22:43:03.499761+00:00,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,124.48846268333334,2hr+,20,1,11,0,0,1238,-0.866025403784439,0.49999999999999933,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,20,1,0.7214394166666668,7,49,0,0,0,0,0,0,0,1,0,1,13.0403988,77.62432276,8.31886857623917,0,0.0,0,3,1,0,0,Hennur Main Road|construction,Hennuru|Nagavara-ORR Junction,"Thanisandra Main Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006197,unplanned,12.920906,77.6002661,0.0,0.0,"Guruppan Palya Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",,construction,False,2023-11-24 20:33:24.002000+00:00,,closed,yes,2023-11-24 20:45:10.822465+00,,,[PERSON],,,Bannerghata Road,High,,,,2023-11-24 20:35:38.481561+00:00,,1,FKUSR01728,FKUSR00001,,,,Mico Layout,,FKKG001615,,,,FKUSR01728,2023-11-24 20:45:10.821953+00:00,,,Bengaluru South Corporation,South Zone 1,GorappanapalyaJunction,11.78033255,<30min,20,4,11,0,0,1233,-0.866025403784439,0.49999999999999933,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,20,4,2.2413260166666666,1,8,0,0,0,0,0,0,0,0,0,0,12.920906,77.6002661,5.662073252167646,0,0.0,0,3,1,0,0,Bannerghata Road|construction,Mico Layout|GorappanapalyaJunction,"Guruppan Palya Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006420,unplanned,13.0189794,77.6560546,13.0191642,77.6555431,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)","MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",construction,True,2023-12-02 18:57:20.351000+00:00,,closed,yes,2023-12-02 20:21:53.065189+00,,,Ring road closed due to metro work.,,,ORR North 1,High,,,,2023-12-02 18:59:01.790261+00:00,,1,FKUSR01450,FKUSR00009,,,,Banaswadi,,FKKG001388,,,,FKUSR01450,2023-12-02 20:21:53.064378+00:00,,,Bengaluru East Corporation,East Zone 2,HoramavuJunction,84.54522296666667,30min-2hr,18,5,12,1,0,1137,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,18,5,1.69065435,7,35,0,0,0,0,0,0,0,0,0,0,13.0189794,77.6560546,8.613396453862876,1,0.06036841820122807,1,3,1,1,1,ORR North 1|construction,Banaswadi|HoramavuJunction,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India) MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006434,planned,12.9738007,77.6128385,0.0,0.0,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,construction,False,2023-12-02 22:34:12.203000+00:00,2023-12-09 22:37:46+00,closed,yes,2023-12-03 01:04:04.458384+00,,,[LOCATION] work progressing,,,Old Madras Road,High,,,,2023-12-02 22:37:56.858036+00:00,,1,FKUSR01004,FKUSR00001,,,,Ashok Nagar,,FKKG000973,,,,FKUSR01004,2023-12-03 01:04:04.457870+00:00,,,Bengaluru Central Corporation,Central Zone 1,WebbsCircle,149.8709145,2hr+,22,5,12,1,1,1354,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,22,5,3.7442506,3,27,0,0,0,0,0,0,0,0,0,0,12.9738007,77.6128385,2.03915780333878,0,0.0,0,3,0,0,0,Old Madras Road|construction,Ashok Nagar|WebbsCircle,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006620,planned,12.8993805,77.6006482,12.8995036,77.6007301,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)","Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",construction,True,2023-12-08 11:34:24.208000+00:00,2023-12-08 19:05:46+00,closed,yes,2023-12-08 18:41:00.770675+00,,,[LOCATION] work start at [LOCATION],,,Bannerghata Road,High,,,,2023-12-08 11:38:14.076509+00:00,,1,FKUSR01788,FKUSR00001,,,,Mico Layout,,FKKG001674,,,,FKUSR01788,2023-12-08 18:41:00.770112+00:00,,,Bengaluru South Corporation,South Zone 2,BilekahalliJunc,426.60936853333334,2hr+,11,4,12,0,0,694,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,11,4,3.8311418166666664,5,35,0,0,0,0,0,0,0,0,0,0,12.8993805,77.6006482,8.044427318827694,1,0.016411949660033613,1,3,0,0,1,Bannerghata Road|construction,Mico Layout|BilekahalliJunc,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India) Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
